YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,4,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.05,9.90,10.26
2015,1,4,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.46,11.13,11.69
2015,1,4,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.58,11.77,11.85
2015,1,4,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.58,11.06,10.97
2015,1,4,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.11,10.72,10.67
2015,1,4,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.33,11.21,11.26
2015,1,4,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.49,11.65,12.41
2015,1,4,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.96,12.06,14.33
2015,1,4,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.32,11.98,14.35
2015,1,4,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.05,11.20,13.73
2015,1,4,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.15,10.11,12.38
2015,1,4,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.57,9.24,11.39
2015,1,4,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.81,8.38,10.38
2015,1,4,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.95,8.98,11.09
2015,1,4,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.80,8.89,11.27
2015,1,4,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.45,7.97,10.36
2015,1,4,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.01,7.60,9.45
2015,1,5,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.39,6.95,8.34
2015,1,5,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.81,8.44,9.59
2015,1,5,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.34,9.65,10.97
2015,1,5,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.45,10.52,12.69
2015,1,5,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.90,12.13,14.61
2015,1,5,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,9.81,12.76,15.06
2015,1,5,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.19,14.26,16.32
2015,1,5,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.54,15.75,17.65
2015,1,5,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.43,15.56,17.37
2015,1,5,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.03,15.04,16.83
2015,1,5,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.31,15.52,17.43
2015,1,5,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.42,15.68,17.61
2015,1,5,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.64,15.93,17.85
2015,1,5,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.54,15.82,17.77
2015,1,5,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.18,15.41,17.40
2015,1,5,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.14,15.37,17.41
2015,1,5,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.24,15.51,17.62
2015,1,5,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.08,15.40,17.65
2015,1,5,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.70,15.07,17.53
2015,1,5,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,11.28,14.74,17.17
2015,1,5,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.86,14.54,16.70
2015,1,5,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.10,14.08,15.84
2015,1,5,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,9.32,13.38,14.49
2015,1,5,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.10,10.65,10.43
2015,1,6,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.08,11.24,11.89
2015,1,6,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.06,12.32,13.15
2015,1,6,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.64,12.92,13.60
2015,1,6,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.31,12.53,13.29
2015,1,6,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.23,9.42,9.40
2015,1,6,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.15,5.91,5.12
2015,1,6,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.49,5.57,4.36
2015,1,6,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.48,6.33,5.46
2015,1,6,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.59,7.73,6.73
2015,1,6,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.85,9.45,8.70
2015,1,6,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.97,9.31,8.67
2015,1,6,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.13,9.19,8.34
2015,1,6,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.56,9.65,8.13
2015,1,6,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.53,11.53,11.54
2015,1,6,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,10.25,14.38,16.52
2015,1,6,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,12.54,16.28,19.19
2015,1,6,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,14.00,17.84,20.61
2015,1,6,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,15.59,19.65,22.25
2015,1,6,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,16.09,20.21,22.71
2015,1,6,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,16.32,20.44,22.91
2015,1,6,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,16.38,20.47,22.92
2015,1,6,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,16.60,20.73,23.17
2015,1,6,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.02,21.23,23.65
2015,1,6,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,17.72,22.06,24.50
2015,1,7,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,18.26,22.70,25.11
2015,1,7,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,18.19,22.60,24.95
