YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,7,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,16.16,19.94,21.99
2015,1,7,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,18.24,22.39,24.51
2015,1,7,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,19.45,23.85,26.07
2015,1,7,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,20.14,24.68,26.98
2015,1,7,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,20.75,25.45,27.76
2015,1,7,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.34,26.21,28.57
2015,1,7,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.54,26.48,28.85
2015,1,7,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.27,26.13,28.45
2015,1,7,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.33,26.17,28.46
2015,1,7,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.42,26.26,28.51
2015,1,7,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.43,26.25,28.47
2015,1,7,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.48,26.31,28.52
2015,1,7,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.35,26.16,28.36
2015,1,7,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,21.03,25.77,27.94
2015,1,7,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,20.35,24.93,27.05
2015,1,7,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,19.26,23.60,25.64
2015,1,7,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,18.11,22.20,24.15
2015,1,7,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,17.28,21.20,23.08
2015,1,7,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,16.82,20.65,22.50
2015,1,7,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,16.15,19.87,21.70
2015,1,7,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,15.41,18.99,20.81
2015,1,7,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,14.50,17.95,19.76
2015,1,7,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.79,17.11,18.88
2015,1,7,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.14,16.34,18.09
2015,1,8,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.52,15.62,17.36
2015,1,8,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.18,15.22,16.95
2015,1,8,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.00,15.00,16.69
2015,1,8,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.55,14.48,16.18
2015,1,8,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.57,14.51,16.23
2015,1,8,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.12,14.04,15.82
2015,1,8,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.06,12.87,14.72
2015,1,8,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.21,11.96,13.89
2015,1,8,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.79,12.57,14.45
2015,1,8,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.89,12.69,14.61
2015,1,8,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.05,12.86,14.75
2015,1,8,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.14,12.95,14.80
2015,1,8,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,10.14,12.93,14.76
2015,1,8,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.82,12.60,14.48
2015,1,8,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.56,12.24,14.10
2015,1,8,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.02,11.59,13.43
2015,1,8,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.32,10.77,12.58
2015,1,8,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.77,10.28,12.20
2015,1,8,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.93,9.60,11.74
2015,1,8,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.42,9.21,11.40
2015,1,8,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.61,9.45,11.70
2015,1,8,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,6.97,9.72,11.89
2015,1,8,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,7.22,9.94,12.04
2015,1,8,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.15,10.83,12.79
2015,1,9,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,8.70,11.38,13.29
2015,1,9,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,9.91,12.67,14.49
2015,1,9,2,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.26,14.05,15.68
2015,1,9,3,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.29,15.18,16.77
2015,1,9,4,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.88,14.60,16.09
2015,1,9,5,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.48,16.49,17.98
2015,1,9,6,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,15.12,18.46,19.96
2015,1,9,7,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,15.21,18.52,20.01
2015,1,9,8,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,15.22,18.54,20.02
2015,1,9,9,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,15.07,18.38,19.88
2015,1,9,10,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,14.00,17.13,18.63
2015,1,9,11,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.74,15.63,17.10
2015,1,9,12,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.87,15.68,17.09
2015,1,9,13,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.87,15.62,16.98
2015,1,9,14,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.19,15.91,17.21
2015,1,9,15,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.28,16.02,17.33
2015,1,9,16,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.70,15.32,16.58
2015,1,9,17,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.34,14.86,16.08
2015,1,9,18,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.72,15.46,16.82
2015,1,9,19,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.47,16.41,17.86
2015,1,9,20,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.96,15.97,17.59
2015,1,9,21,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.37,16.50,18.21
2015,1,9,22,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.53,16.75,18.55
2015,1,9,23,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,13.48,16.73,18.57
2015,1,10,0,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,12.75,15.86,17.64
2015,1,10,1,AWS_0460,-45.067696,60.156666,-45.097790,60.143532,11.58,14.50,16.22
