YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,100m,load_factor
YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,0.0,0.0
2017,8,15,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.19,0.03251130280937025
2017,8,15,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.82,0.0
2017,8,15,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.0,0.0
2017,8,15,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.92,0.0005273746701016977
2017,8,15,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.97,0.00019886021773045197
2017,8,15,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.11,0.0
2017,8,15,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.32,0.0
2017,8,15,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.53,0.0
2017,8,15,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.53,0.0
2017,8,15,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.7,0.0
2017,8,15,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.81,0.0
2017,8,15,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.92,0.0
2017,8,15,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.84,0.0
2017,8,15,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.72,0.0
2017,8,15,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.91,0.0
2017,8,15,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.88,0.0
2017,8,15,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.34,0.0
2017,8,15,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.45,0.0
2017,8,15,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.2,0.0
2017,8,15,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.19,0.0
2017,8,16,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.55,0.0
2017,8,16,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.39,0.0
2017,8,16,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.31,0.0
2017,8,16,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.36,0.0
2017,8,16,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.26,0.0
2017,8,16,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.99,6.633981640432258e-05
2017,8,16,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.01,0.0
2017,8,16,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.38,0.0
2017,8,16,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.39,0.0
2017,8,16,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.43,0.0
2017,8,16,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.27,0.0
2017,8,16,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.34,0.0
2017,8,16,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.59,0.0
2017,8,16,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.34,0.006542928927205631
2017,8,16,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.23,0.004021420501995258
2017,8,16,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.75,0.0
2017,8,16,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.44,0.0
2017,8,16,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.45,0.009376843635551238
2017,8,16,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.82,0.020483253277212652
2017,8,16,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.09,0.0013504589240586214
2017,8,16,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.24,0.004236299128537257
2017,8,16,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.95,0.02468973308677231
2017,8,16,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.53,0.011602824734205555
2017,8,16,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.8,0.0
2017,8,17,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.4,0.0
2017,8,17,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.04,0.000562179028991887
2017,8,17,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.49,0.010474116577966697
2017,8,17,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.73,0.017625729782225142
2017,8,17,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.19,0.03251130280937025
2017,8,17,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.82,0.056034800032875136
2017,8,17,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.63,0.10247884845023957
2017,8,17,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.98,0.06352784137547329
2017,8,17,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.87,0.02209392891048286
2017,8,17,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.19,0.0031926620508695774
2017,8,17,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.23,0.004021420501995258
2017,8,17,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.59,0.01334906774819988
2017,8,17,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.04,0.02761532212357503
2017,8,17,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.05,0.02794015793171964
2017,8,17,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.92,0.02371463467986125
2017,8,17,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.83,0.020804339125280204
2017,8,17,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.98,0.025665479930308262
2017,8,17,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.46,0.04174701820384646
2017,8,17,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.76,0.05343147878616882
2017,8,17,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.7,0.05092798160183918
2017,8,17,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.6,0.046954880900782904
2017,8,17,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.61,0.04734183552056518
2017,8,17,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.04,0.0665671817398659
2017,8,17,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.41,0.08795670707030957
2017,8,18,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.77,0.1918480605649494
2017,8,18,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.18,0.35221410773124995
2017,8,18,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.81,0.4397763922841814
2017,8,18,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.35,0.5210304999822816
2017,8,18,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.02,0.1305458798982443
2017,8,18,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.41,0.008313639162402776
2017,8,18,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.72,0.0017120569000402925
2017,8,18,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.88,0.0
2017,8,18,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.21,0.003600807776191346
2017,8,18,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.87,0.02209392891048286
2017,8,18,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.29,0.035841443216355955
2017,8,18,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.95,0.02468973308677231
2017,8,18,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.45,0.041388462667199866
2017,8,18,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.7,0.05092798160183918
2017,8,18,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.01,0.06503105941256018
2017,8,18,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.52,0.0950741004369603
2017,8,18,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.64,0.10316509226685577
2017,8,18,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.83,0.056478972062730226
2017,8,18,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.14,0.030870859125664736
2017,8,18,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.73,0.05216776848397082
2017,8,18,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.51,0.09441468439374158
2017,8,18,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.89,0.05920919540365644
2017,8,18,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.88,0.058746206106180004
2017,8,18,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.54,0.044677195257705506
2017,8,19,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.13,0.030544128602045743
2017,8,19,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.35,0.00678847107883858
2017,8,19,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.49,0.0
2017,8,19,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.42,0.0
2017,8,19,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.46,0.0
2017,8,19,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.2,0.0
2017,8,19,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.87,0.0008479275483470086
2017,8,19,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.08,0.0
2017,8,19,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.83,0.001095293656439699
2017,8,19,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.08,0.0009375549690696839
2017,8,19,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.77,0.0
2017,8,19,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.36,0.0025069404607732837
2017,8,19,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.26,0.0
2017,8,19,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.28,0.035504670863427984
2017,8,19,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.4,0.0873250843848707
2017,8,19,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.09,0.13581176361595684
2017,8,19,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.78,0.11297846293340358
2017,8,19,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.8,0.055155424797769324
2017,8,19,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.01,0.026640777537311373
2017,8,19,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.65,0.015151227931426642
2017,8,19,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.29,0.005354769112995364
2017,8,19,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.7,0.0
2017,8,19,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.34,0.0
2017,8,19,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.49,0.0
2017,8,20,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.37,0.0
2017,8,20,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.85,0.0009728048385122441
2017,8,20,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.29,0.0023359855603542214
2017,8,20,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.14,0.0014857889633813199
2017,8,20,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.02,0.0002574773072326222
2017,8,20,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.33,0.002449756454613782
2017,8,20,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.59,0.0022629381177488007
2017,8,20,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.56,0.0023540782375554
2017,8,20,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.41,0.0025518238349082206
2017,8,20,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.44,0.00255025142401835
2017,8,20,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.81,0.001215075539164337
2017,8,20,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.57,0.0
2017,8,20,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.02,0.00027329251883523916
2017,8,20,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.16,0.0026045391195763097
2017,8,20,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.74,0.01793987206737294
2017,8,20,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.79,0.0195238018826304
2017,8,20,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.9,0.023065477912707355
2017,8,20,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.09,0.02924045907534991
2017,8,20,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.96,0.02501496484559215
2017,8,20,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.22,0.03350237866611892
2017,8,20,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.59,0.046570087263161336
2017,8,20,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.03,0.06605151769393947
2017,8,20,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.05,0.13279490344236822
2017,8,20,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.14,0.13961434250256735
2017,8,21,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.51,0.09441468439374158
2017,8,21,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.31,0.08176404972734867
2017,8,21,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.43,0.162520176390342
2017,8,21,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.16,0.3495711668442335
2017,8,21,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.72,0.5782408575367053
2017,8,21,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.26,0.8070808240683252
2017,8,21,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.49,0.9482000618052189
2017,8,21,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.27,0.9859230422839779
2017,8,21,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.53,0.9929382641774016
2017,8,21,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.24,0.9286741892135264
2017,8,21,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.07,0.7788293836357205
2017,8,21,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.52,0.8446934236118615
2017,8,21,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,14.6,1.0
2017,8,21,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.14,1.0
2017,8,21,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.45,0.9999981587123027
2017,8,21,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.75,1.0
2017,8,21,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.59,0.9999787654482742
2017,8,21,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.15,0.9999824618366773
2017,8,21,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.47,0.9999747520956662
2017,8,21,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.72,0.9999852676705719
2017,8,21,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.19,1.0
2017,8,21,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.16,0.9999986835837067
2017,8,21,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.64,0.9999986414527365
2017,8,21,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,19.93,0.9999997694643217
2017,8,22,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,20.95,1.0
2017,8,22,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,22.24,1.0
2017,8,22,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.47,0.9999999883197437
2017,8,22,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.53,1.0
2017,8,22,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.89,1.0
2017,8,22,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.88,1.0
2017,8,22,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.45,0.0
2017,8,22,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.64,0.0
2017,8,22,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.18,0.0
2017,8,22,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,27.28,0.0
2017,8,22,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,27.89,0.0
2017,8,22,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,28.11,0.0
2017,8,22,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,28.51,0.0
2017,8,22,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,29.16,0.0
2017,8,22,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,29.42,0.0
2017,8,22,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,28.99,0.0
2017,8,22,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,28.1,0.0
2017,8,22,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,26.76,0.0
2017,8,22,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.71,0.0
2017,8,22,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.13,0.0
2017,8,22,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,25.24,0.0
2017,8,22,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,24.73,1.0
2017,8,22,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.4,0.9999999882315724
2017,8,22,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.05,0.9999999971613265
2017,8,23,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,23.45,0.9999999882430652
2017,8,23,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,22.4,1.0
2017,8,23,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,20.16,1.0
2017,8,23,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,18.66,1.0
2017,8,23,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,17.99,0.9999995789014857
2017,8,23,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,15.34,0.9996372500742233
2017,8,23,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,9.79,0.5890224319669691
2017,8,23,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.88,0.12019808692229222
2017,8,23,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.03,0.0004158070973065377
2017,8,23,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.61,0.013944013666379125
2017,8,23,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.23,0.004021420501995258
2017,8,23,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.09,0.0010378508991211054
2017,8,23,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.18,0.0
2017,8,23,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.2,0.03284101746918509
2017,8,23,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.1,0.1365693933427707
2017,8,23,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.58,0.1750761898467383
2017,8,23,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.56,0.17336947663063537
2017,8,23,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.07,0.06813560982439525
2017,8,23,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.22,0.0038095763363411917
2017,8,23,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.3,0.0023685683024645965
2017,8,23,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.02,0.0002574773072326222
2017,8,23,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.62,0.002157108893679857
2017,8,23,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.85,0.0009728048385122441
2017,8,23,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.12,0.0
2017,8,24,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.41,0.0
2017,8,24,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.13,0.0014032075357600959
2017,8,24,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.01,0.0
2017,8,24,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.77,0.0
2017,8,24,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.59,0.0
2017,8,24,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.12,0.0
2017,8,24,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.45,0.009376843635551238
2017,8,24,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.82,0.020483253277212652
2017,8,24,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.79,0.0195238018826304
2017,8,24,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.51,0.011034705832823418
2017,8,24,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.88,0.0
2017,8,24,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.67,0.0
2017,8,24,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.51,0.0
2017,8,24,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.85,0.0
2017,8,24,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.09,0.0
2017,8,24,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.05,0.0006145340028453317
2017,8,24,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,0.65,0.0
2017,8,24,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.12,0.0013171628233940942
2017,8,24,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.05,0.0006145340028453317
2017,8,24,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.5,0.002487991914353567
2017,8,24,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.68,0.0019056823827829437
2017,8,24,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.58,0.0022950033575409898
2017,8,24,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.9,0.0
2017,8,24,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.0,0.0
2017,8,25,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.02,0.00027329251883523916
2017,8,25,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.52,0.0
2017,8,25,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.28,0.0
2017,8,25,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.36,0.0
2017,8,25,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.16,0.0026045391195763097
2017,8,25,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.23,0.004021420501995258
2017,8,25,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.7,0.10732516375959227
2017,8,25,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,6.99,0.21269602531354984
2017,8,25,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,8.06,0.33648510825760686
2017,8,25,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,10.9,0.7536355997518931
2017,8,25,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.22,0.801155856194746
2017,8,25,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,12.03,0.9084645328975819
2017,8,25,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.39,0.9894570707628304
2017,8,25,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,13.33,0.9877550152998648
2017,8,25,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,11.14,0.7892580202304639
2017,8,25,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,7.25,0.23956078690995572
2017,8,25,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.37,0.007287136413964915
2017,8,25,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.17,0.0
2017,8,25,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.67,0.001951003643494808
2017,8,25,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.09,0.0010378508991211054
2017,8,25,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.11,0.0012276150184126805
2017,8,25,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.99,0.025990680966971918
2017,8,25,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.44,0.00910774573672957
2017,8,25,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.07,0.0010240274971691527
2017,8,26,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.75,0.0
2017,8,26,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,2.52,0.0
2017,8,26,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.59,0.0022629381177488007
2017,8,26,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.35,0.0024904799062679213
2017,8,26,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.29,0.0023359855603542214
2017,8,26,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.6,0.0022292407552607953
2017,8,26,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.74,0.0016083972049206628
2017,8,26,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.12,0.030217761579483582
2017,8,26,8,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.48,0.010196748429526116
2017,8,26,9,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.72,0.0017120569000402925
2017,8,26,10,offshore1,-45.343079,60.385963,-45.454914,60.370075,1.07,0.0008335967149203344
2017,8,26,11,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.17,0.0027973124829604014
2017,8,26,12,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.41,0.0399697312576114
2017,8,26,13,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.04,0.02761532212357503
2017,8,26,14,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.12,0.030217761579483582
2017,8,26,15,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.32,0.08237065483630449
2017,8,26,16,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.21,0.07586201854798569
2017,8,26,17,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.79,0.054720145103961025
2017,8,26,18,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.83,0.056478972062730226
2017,8,26,19,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.06,0.02826505128669063
2017,8,26,20,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.81,0.020162774357670974
2017,8,26,21,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.87,0.02209392891048286
2017,8,26,22,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.93,0.02403952685929055
2017,8,26,23,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.89,0.022741295614215375
2017,8,27,0,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.81,0.020162774357670974
2017,8,27,1,offshore1,-45.343079,60.385963,-45.454914,60.370075,3.88,0.0224174322319351
2017,8,27,2,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.05,0.02794015793171964
2017,8,27,3,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.24,0.03416657066131707
2017,8,27,4,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.54,0.044677195257705506
2017,8,27,5,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.68,0.05011423787895977
2017,8,27,6,offshore1,-45.343079,60.385963,-45.454914,60.370075,4.82,0.056034800032875136
2017,8,27,7,offshore1,-45.343079,60.385963,-45.454914,60.370075,5.17,0.07358824998706831
