YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,RUNOFF
2015,1,12,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,12,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,20,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,21,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,22,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,13,23,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,0,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,1,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,2,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,3,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,4,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,5,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,6,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,7,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,8,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,9,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,10,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,11,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,12,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,13,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,14,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,15,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,16,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,17,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,18,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
2015,1,14,19,hydro5,-48.001049,61.397591,-47.970020,61.390026,0.00033
